company_permalink;company_name;company_category_code;company_country_code;company_state_code;company_region;company_city;acquirer_permalink;acquirer_name;acquirer_category_code;acquirer_country_code;acquirer_state_code;acquirer_region;acquirer_city;price_amount;id
/company/clicker;Clicker;games_video;USA;CA;Los Angeles;Los Angeles;/company/cbs;CBS;news;USA;CA;California - Other;;;1346
/company/clickpass;Clickpass;security;USA;CA;SF Bay;San Francisco;/company/yola;Yola;web;USA;CA;SF Bay;San Francisco;;1347
/company/cligs;cligs;web;;;unknown;;/company/construktiv;Construktiv;web;;;unknown;;;1348
/company/clinical-coding-solutions;Clinical Coding Solutions;other;USA;MO;Kansas City;North Kansas City;/company/t-system;T-System;other;USA;TX;Dallas;Dallas;;1349
/company/clinical-force;Clinical Force;;GBR;;London;London;/company/medidata-solutions;Medidata Solutions;software;USA;NY;New York;New York;;1350
/company/clinical-methods;Clinical Methods;other;USA;UT;Salt Lake City;Salt Lake City;/company/cri-lifetree;CRI Lifetree;;;;unknown;;;1351
/company/clipboard;Clipboard;web;USA;WA;Seattle;Bellevue;/company/salesforce;Salesforce;enterprise;USA;CA;SF Bay;San Francisco;12000000;1352
/company/clipless;Clipless;local;USA;NY;New York;New York City;/company/8coupons;8coupons;web;USA;NY;New York;New York;;1353
/company/clipmarks;Clipmarks;photo_video;USA;NY;New York;New York;/company/forbes;Forbes;web;USA;NY;New York;New York;;1354
/company/cloakware;Cloakware;software;USA;VA;Washington DC;Vienna;/company/irdeto;Irdeto;;NLD;;Hoofddorp;Hoofddorp;72500000;1355
/company/cloud-cap-technology;Cloud Cap Technology;other;;;unknown;;/company/goodrich-corporation;Goodrich Corporation;other;USA;NC;Charlotte;Charlotte;;1356
/company/cloud-data-corporation;Cloud Data Corporation;;;;unknown;;/company/microelectronics-technology;Microelectronics Technology;;;;unknown;;;1357
/company/cloud-foundry;Cloud Foundry;software;USA;CA;SF Bay;San Mateo;/company/springsource;SpringSource;software;USA;CA;SF Bay;San Mateo;;1358
/company/cloud-9-wireless;Cloud Nine Media;advertising;USA;CA;SF Bay;San Francisco;/company/boingo-wireless;Boingo Wireless;software;USA;CA;Los Angeles;Los Angeles;;1359
/company/cloud-party;Cloud Party;games_video;;;unknown;;/company/yahoo;Yahoo!;web;USA;CA;SF Bay;Sunnyvale;;1360
/company/cloud-platform-business-from-doyenz-inc;"Cloud Platform Business from Doyenz; Inc.";;;;unknown;;/company/persistent-systems;Persistent Systems;software;IND;;Pune;Pune;;1361
/company/cloudfloor;CloudFloor;enterprise;USA;MA;Boston;Waltham;/company/everbridge;Everbridge;software;USA;CA;Los Angeles;Glendale;;1362
/company/cloudhopper;Cloudhopper;mobile;USA;WA;Seattle;Seattle;/company/twitter;Twitter;social;USA;CA;SF Bay;San Francisco;;1363
/company/cloudkick;Cloudkick;enterprise;USA;CA;SF Bay;San Francisco;/company/rackspace;Rackspace;software;USA;CA;San Antonio;San Antonio;;1364
/company/cloudmeter;Cloudmeter;enterprise;USA;CA;SF Bay;Mountain View;/company/splunk;Splunk;software;USA;CA;SF Bay;San Francisco;;1365
/company/cloudomatic;Cloudomatic;enterprise;USA;FL;Miami;Miami;/company/ambassador;Ambassador;software;USA;MI;Detroit;Royal Oak;;1366
/company/cloudshield-technologies;CloudShield Technologies;network_hosting;USA;CA;SF Bay;Sunnyvale;/company/saic;SAIC;security;USA;VA;Washington DC;McLean;;1367
/company/cloudtrigger;CloudTrigger (now Cloud Sherpas);;;;unknown;;/company/cloud-sherpas;Cloud Sherpas;enterprise;USA;GA;Atlanta;Atlanta;;1368
/company/cloudup;Cloudup;web;USA;CA;SF Bay;San Francisco;/company/automattic;Automattic;web;USA;CA;SF Bay;San Francisco;;1369
/company/cloudup-networks;CloudUP Networks;security;;;unknown;;/company/ciphercloud;CipherCloud;enterprise;USA;CA;SF Bay;San Jose;;1370
/company/cloudvertical;CloudVertical;software;IRL;;Dublin;Dublin;/company/copper-io;Copper.io;software;;;unknown;;;1371
/company/cloudvox;Cloudvox;mobile;;;unknown;;/company/ifbyphone;Ifbyphone;software;USA;IL;Chicago;Chicago;;1372
/company/clouli;Clouli;software;CHL;;Temuco;Temuco;/company/enabledware;Enabledware;software;USA;CA;SF Bay;Santa Cruz;;1373
/company/clover;Clover;mobile;USA;CA;SF Bay;Mountain View;/company/first-data-corporation;First Data Corporation;other;USA;GA;Atlanta;Atlanta;;1374
/company/clowd;Clowd;;;;unknown;;/company/los-angeles-syndicate-of-technology;Los Angeles Syndicate of Technology;web;USA;CA;Los Angeles;Santa Monica;;1375
/company/clubpenguin;Club Penguin;games_video;CAN;;Kelowna;Kelowna;/company/the-walt-disney-company;The Walt Disney Company;games_video;USA;CA;Los Angeles;Burbank;350000000;1376
/company/clutch-io;Clutch.io;mobile;USA;CA;SF Bay;San Francisco;/company/twitter;Twitter;social;USA;CA;SF Bay;San Francisco;;1377
/company/clydeunion;CLYDEUNION;;USA;TX;Houston;Houston;/company/spx-corporation;SPX Corporation;;USA;NC;Charlotte;Charlotte;;1378
/company/cm-clock;Cm clock;;;;unknown;;/company/live-schedule;Live Schedule;software;USA;NY;New York;Astoria;;1379
/company/cmac;CMAC;consulting;USA;GA;Atlanta;Alpharetta;/company/decisionpoint-systems;DecisionPoint Systems;software;USA;CA;Los Angeles;Foothill Ranch;3150000;1380
/company/cmango-inc;cMango;;USA;CA;SF Bay;Mountain View;/company/wipro;Wipro Technologies;enterprise;IND;;Bangalore;Bangalore;20000000;1381
/company/cmi-logistics;CMI Logistics;transportation;GBR;;West Yorkshire;West Yorkshire;/company/odyssey-logistics-technology;Odyssey Logistics & Technology;other;USA;CT;Danbury;Danbury;;1382
/company/cml-healthcare;CML HealthCare;biotech;CAN;;Mississauga;"Mississauga;ON";/company/lifelabs;LifeLabs;biotech;CAN;;Toronto;"Toronto; ON";1200000000;1383
/company/cmosis-nv;CMOSIS nv;semiconductor;BEL;;Antwerp;Antwerp;/company/kwiqq;Kwiqq;web;GBR;;London;Brighton;;1384
/company/cmware;CMWare;software;USA;NJ;Philadelphia;Plainsboro;/company/livecargo;LiveCargo;software;USA;NC;Greensboro;Greensboro;;1385
/company/cnetnetworks;CNET Networks;web;USA;CA;SF Bay;San Francisco;/company/cbs;CBS;news;USA;CA;California - Other;;1800000000;1386
/company/cns-therapeutics;CNS Therapeutics;biotech;USA;MN;Minneapolis;St. Paul;/company/mallinckrodt;Mallinckrodt;;;;unknown;;;1387
/company/coa-solutions;COA Solutions;software;GBR;;Cobham;Cobham;/company/advanced-computer-software;Advanced Computer Software;software;GBR;;United Kingdom - Other;;100000000;1388
/company/coade;COADE;software;USA;TX;Houston;Houston;/company/intergraph;Intergraph;software;USA;AL;Madison;Madison;;1389
/company/coastal-energy;Coastal Energy;cleantech;CYM;;George Town;George Town;/company/cepsa;Cepsa;cleantech;ESP;;Madrid;Madrid;2210000000;1390
/company/coastal-supply-company;Coastal Supply Company;;;;unknown;;/company/harvest-power;Harvest Power;cleantech;USA;MA;Boston;Waltham;;1391
/company/coastal-training-technologies;Coastal Training Technologies;ecommerce;USA;VA;Virginia Beach;Virginia Beach;/company/dupont;DuPont;biotech;;;unknown;;;1392
/company/coblitz;CoBlitz;network_hosting;;;unknown;;/company/verivue;Verivue;network_hosting;USA;MA;Boston;Westford;;1393
/company/codo;Cobook;software;LVA;;Riga;Riga;/company/fullcontact;FullContact;enterprise;USA;CO;Denver;Denver;;1394
/company/cocoafish;Cocoafish;;USA;CA;SF Bay;San Francisco;/company/appcelerator;Appcelerator;enterprise;USA;CA;SF Bay;Mountain View;;1395
/company/codecrazy;Codecrazy;;;;unknown;;/company/mi-dynamics;MI Dynamics;software;PAK;;Karachi;Karachi;75000;1396
/company/codeeval;CodeEval;network_hosting;USA;CA;SF Bay;San Francisco;/company/hirevue;HireVue;web;USA;UT;Salt Lake City;South Jordan;;1397
/company/codefarm;Codefarm Software;software;GBR;;London;Brighton;/company/calypso-technology;Calypso Technology;software;USA;CA;SF Bay;San Francisco;;1398
/company/codegarage;CodeGarage;;;;unknown;;/company/automattic;Automattic;web;USA;CA;SF Bay;San Francisco;;1399
/company/codegear;Codegear;software;USA;CA;SF Bay;San Francisco;/company/embarcadero-technologies;Embarcadero Technologies;software;USA;CA;SF Bay;San Francisco;20700000;1400
/company/coderloop;Coderloop;software;ITA;;Milan;Milan;/company/gild;Gild;web;USA;CA;SF Bay;San Francisco;;1401
/company/codesion;Codesion;software;USA;CA;SF Bay;Palo Alto;/company/collabnet;CollabNet;enterprise;USA;CA;SF Bay;Brisbane;;1402
/company/codex-media;Codex Media;web;;;unknown;;/company/glammedia;Glam Media;web;USA;CA;SF Bay;Brisbane;;1403
/company/coexis;Coexis;software;GBR;;London;Rickmansworth;/company/gbst-holdings;GBST Holdings;enterprise;AUS;;Milton;Milton;34670000;1404
/company/cofa-media;Cofa Media;;;;unknown;;/company/lsf-interactive;LSF Interactive;advertising;USA;CA;SF Bay;South San Francisco;;1405
/company/cofely-fabricom;Cofely Fabricom;;;;unknown;;/company/data-unit;Data Unit;network_hosting;BEL;;Hasselt;Hasselt;;1406
/company/cofio-software;Cofio Software;software;USA;CA;San Diego;San Diego;/company/hitachi;Hitachi;public_relations;JPN;;Tokyo;Tokyo;;1407
/company/cogent-technologies;Cogent Technologies;software;USA;NY;Troy;Troy;/company/south49-solutions;South49 Solutions;software;USA;VA;Washington DC;Sterling;;1408
/company/coghead;Coghead;web;USA;CA;SF Bay;Redwood City;/company/sap;SAP;enterprise;DEU;;Walldorf;Walldorf;;1409
/company/cognet;Cognet;;;;unknown;;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;;1410
/company/cognio;Cognio;hardware;USA;MD;Washington DC;Germantown;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;;1411
/company/cognitens;CogniTens;software;ISR;;Ramat Hasharon;Ramat Hasharon;/company/hexagon-metrology;Hexagon Metrology;;;;unknown;;;1412
/company/cognovision;CognoVision;software;CAN;;Markham;Markham;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;25000000;1413
/company/cohuman;Cohuman;enterprise;USA;CA;SF Bay;San Francisco;/company/mindjet;Mindjet;software;USA;CA;SF Bay;San Francisco;;1414
/company/coldspark;ColdSpark;enterprise;USA;CO;Denver;Broomfield;/company/bakbone-software;Bakbone Software;security;USA;;United States - Other;;15900000;1415
/company/cole-capital;Cole Capital;real_estate;USA;AZ;Phoenix;Phoenix;/company/american-realty-capital;American Realty Capital;real_estate;USA;NY;New York;New York;6850000000;1416
/company/colibria;Colibria;messaging;NOR;;Lysaker;Lysaker;/company/metaswitch;Metaswitch Networks;;USA;CA;SF Bay;San Francisco;;1417
/company/collabnet;CollabNet;enterprise;USA;CA;SF Bay;Brisbane;/company/vector-capital;Vector Capital;;USA;CA;SF Bay;San Francisco;;1418
/company/collaboration-online;Collaboration Online;software;USA;MA;Boston;Burlington;/company/mindshift-technologies;mindSHIFT Technologies;enterprise;USA;MA;Boston;Waltham;;1419
/company/collaborative-fusion;Collaborative Fusion;web;USA;PA;Pittsburg;Pittsburgh;/company/intermedix-corporation;Intermedix Corporation;software;USA;FL;Fort Lauderdale;Fort Lauderdale;;1420
/company/collabrx;CollabRx;;USA;CA;SF Bay;San Francisco;/company/tegal-corporation;Tegal Corporation;;USA;CA;SF Bay;Petaluma;;1421
/company/collaxa;Collaxa;;;;unknown;;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;1422
/company/collective-intellect;Collective Intellect;enterprise;USA;CO;Denver;Boulder;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;1423
/company/college-classifieds;College Classifieds;web;USA;GA;Atlanta;Decatur;/company/college-classifieds;College Classifieds;web;USA;GA;Atlanta;Decatur;;1424
/company/college-classifieds;College Classifieds;web;USA;GA;Atlanta;Decatur;/company/college-classifieds;College Classifieds;web;USA;GA;Atlanta;Decatur;;1425
/company/college-media-network;College Media Network;;;;unknown;;/company/accessnetwork;Access Network;advertising;USA;NY;New York;New York;;1426
/company/college-toolkit;College Toolkit;web;USA;MA;Boston;Quincy;/company/edvisors;Edvisors;web;USA;MA;Boston;Quincy;;1427
/company/collegehumor;CollegeHumor;games_video;USA;;United States - Other;;/company/iac;IAC;news;USA;NY;New York;New York;;1428
/company/collegiatelink;CollegiateLink;software;;;unknown;;/company/studentvoice;StudentVoice;;USA;NY;Buffalo;Buffalo;;1429
/company/collexis;Collexis;software;DEU;;Cologne;Cologne;/company/elsevier;Elsevier;web;NLD;;Amsterdam;Amsterdam;;1430
/company/collider-media;Collider Media;advertising;USA;TX;Austin;Austin;/company/videologygroup;Videology;advertising;USA;MD;Baltimore;Baltimore;;1431
/company/collider-media;Collider Media;advertising;USA;TX;Austin;Austin;/company/videologygroup;Videology;advertising;USA;MD;Baltimore;Baltimore;;1432
/company/colloquis;Colloquis;web;;;unknown;;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;1433
/company/colorado-memory-systems;Colorado Memory Systems;;USA;CO;Loveland;Loveland;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;1434
/company/colorado-surveying-firm;Colorado Surveying Firm;;;;unknown;;/company/landpoint;Landpoint;consulting;USA;LA;Bossier City;Bossier City;;1435
/company/colorplaza;ColorPlaza;web;CHE;;Vevey;Vevey;/company/fotodesk;FotoDesk;network_hosting;CHE;;Basel;Basel;;1436
/company/colubris;Colubris Networks;network_hosting;USA;MA;Boston;Waltham;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;1437
/company/columbia-fiber-solutions;Columbia Fiber Solutions;;;;unknown;;/company/zayo-group;Zayo Group;public_relations;USA;CO;Denver;Louisville;;1438
/company/columbian-chemicals;Columbian Chemicals;cleantech;USA;GA;Atlanta;Marietta;/company/thrive;Thrive;web;USA;NY;New York;New York;;1439
/company/com-one;COM One;hardware;;;unknown;;/company/ingenico-2;Ingenico;hardware;FRA;;France - Other;;;1440
/company/com2us-corp;Com2uS Corp.;games_video;USA;CA;SF Bay;Menlo Park;/company/gamevil;GAMEVIL;games_video;KOR;;Seoul;Seoul;65000000;1441
/company/combat-energy-products;Combat Energy Products;;;;unknown;;/company/protek-capital;ProTek Capital;other;USA;FL;Palm Beach;Delray Beach;;1442
/company/combinet;Combinet;;USA;CA;SF Bay;Sunnyvale;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;;1443
/company/comdial;Comdial;;;;unknown;;/company/vertical;Vertical Communications;public_relations;USA;CA;SF Bay;Santa Clara;;1444
/company/comenta-tv;Comenta TV;news;ARG;;TBD;Ciudad Aut�noma de Buenos;/company/wayin;Wayin;social;USA;CO;Denver;Denver;;1445
/company/commerceinterface;CommerceInterface;ecommerce;USA;UT;Salt Lake City;Salt Lake City;/company/groupon;Groupon;web;USA;IL;Chicago;Chicago;;1446
/company/commercial-communications;Commercial Communications;enterprise;;;unknown;;/company/touchpoint-print-solutions;TouchPoint Print Solutions;enterprise;;;unknown;;;1447
/company/commercial-data-processing;Commercial Data Processing;enterprise;USA;NJ;Fairfield;Fairfield;/company/diversified-information-technologies;Diversified Information Technologies;;USA;PA;Scranton;Scranton;;1448
/company/commission-junction;Commission Junction;advertising;USA;CA;Santa Barbara;Santa Barbara;/company/valueclick;ValueClick;advertising;USA;;TBD;;;1449
/company/commobility-inc;Commobility Inc.;software;;;unknown;;/company/intertainment-media;Intertainment Media;;CAN;;Ontario;Ontario;;1450
/company/commodity-hq;Commodity HQ;;USA;IL;Chicago;Chicago;/company/mitre-media-corp;Mitre Media Corp.;news;CAN;;Edmonton;Edmonton;;1451
/company/common-cents-solutions;Common CENTS;software;USA;MS;Ridgeland;Ridgeland;/company/constellation-software;Constellation Software;software;CAN;;Toronto;Toronto;;1452
/company/commpartners;CommPartners;;USA;NV;Las Vegas;Las Vegas;/company/momentum-telecom;Momentum Telecom;;USA;AL;Birmingham;Birmingham;;1453
/company/commx;CommX;;USA;FL;Tampa;Tampa;/company/keyon-communications-holdings;KeyOn Communications Holdings;public_relations;USA;NE;Omaha;Omaha;;1454
/company/comopt;ComOpt;;SWE;;Helsingborg;Helsingborg;/company/actix;Actix;mobile;GBR;;London;London;;1455
/company/compaq;Compaq;hardware;USA;CA;SF Bay;Palo Alto;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;1456
/company/comparenet;CompareNet;;USA;CA;SF Bay;San Francisco;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;1457
/company/compass;Compass;other;GBR;;London;Guildford;/company/information-services-group;Information Services Group;;USA;CT;New York;Stamford;;1458
/company/compass-computer-consultants;Compass Computer Consultants;consulting;GBR;;England;England;/company/advanced-computer-software;Advanced Computer Software;software;GBR;;United Kingdom - Other;;14500000;1459
/company/compasslearning;CompassLearning;;;;unknown;;/company/madewithlove;madewithlove;;BEL;;Antwerpen;Antwerpen;31800000;1460
/company/compassoft;Compassoft;software;;;unknown;;/company/finsbury-solutions;Finsbury Solutions;software;USA;NY;New York;New York;;1461
/company/compatible-systems;Compatible Systems;;;;unknown;;/company/cisco;Cisco;hardware;USA;CA;SF Bay;San Jose;;1462
/company/compellent-technologies;Compellent Technologies;software;USA;MN;Minneapolis;Eden Prairie;/company/dell;Dell;hardware;USA;TX;Austin;Round Rock;820000000;1463
/company/compendia-bioscience;Compendia Bioscience;biotech;USA;MI;Detroit;Ann Arbor;/company/life-technologies;Life Technologies;biotech;USA;CA;San Diego;Carlsbad;;1464
/company/compendium-blogware;Compendium;software;USA;IN;Indianapolis;Indianapolis;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;1465
/company/compete;Compete;advertising;USA;MA;Boston;Boston;/company/taylor-nelson-sofres;Taylor Nelson Sofres;other;GBR;;London;London;150000000;1466
/company/compfight;Compfight;web;USA;CA;SF Bay;San Francisco;/company/eezy-inc;Eezy Inc.;;;;unknown;;;1467
/company/compiq-corp;CompIQ Corp.;software;;;unknown;;/company/affiliated-computer-services;Affiliated Computer Services;consulting;USA;TX;Dallas;Dallas;22000000;1468
/company/complementa;Complementa;;CHE;;Saint Gallen;St. Gallen;/company/state-street-corporation;State Street Corporation;;USA;MA;Boston;Boston;;1469
/company/completecampaigns-com;CompleteCampaigns.com;;USA;CA;San Diego;San Diego;/company/aristotle;Aristotle;software;USA;DC;Washington DC;Washington;;1470
/company/complex-drive;Complex Drive;;USA;CA;San Diego;San Diego;/company/american-internet-services-ais;American Internet Services (AIS);other;USA;CA;San Diego;San Diego;;1471
/company/comprehensive-medical-billing-solutions;Comprehensive Medical Billing Solutions;enterprise;USA;OK;Oklahoma City;Oklahoma City;/company/intermedix-corporation;Intermedix Corporation;software;USA;FL;Fort Lauderdale;Fort Lauderdale;;1472
/company/compucom;CompuCom;;USA;TX;Dallas;Dallas;/company/thomas-h-lee-partners;Thomas H. Lee Partners;;USA;MA;Boston;Boston;;1473
/company/compuexpert;CompuExpert;games_video;USA;CA;Los Angeles;Lake Forest;/company/digital-interactive;Digital Interactive;games_video;USA;CA;Los Angeles;Long Beach;;1474
/company/compuserve;CompuServe;;;;unknown;;/company/aol;AOL;news;USA;NY;New York;New York;;1475
/company/computaught;CompuTaught;;USA;GA;Atlanta;Atlanta;/company/oncourse-learning;OnCourse  Learning;;USA;WI;Milwaukee;Waukesha;;1476
/company/computer-corporation-of-america;Computer Corporation of America;enterprise;USA;MA;Boston;Waltham;/company/rocket-software;Rocket Software;software;USA;MA;Boston;Waltham;;1477
/company/computer-software-associates;Computer Software Associates;software;USA;MT;Billings;Billings;/company/tyler-technologies;Tyler Technologies;software;USA;TX;Dallas;Dallas;;1478
/company/computerlinks;COMPUTERLINKS;software;;;unknown;;/company/arrow-electronics;Arrow Electronics;hardware;USA;CO;Denver;Englewood;317000000;1479
/company/computers-in-motion;Computers In Motion;software;USA;TX;Austin;Austin;/company/kace;Kace networks;software;USA;CA;SF Bay;Mountain View;;1480
/company/computershopper-com;ComputerShopper.com;web;;;unknown;;/company/sx2-media-labs;SX2 Media Labs;web;USA;NY;New York;New York;;1481
/company/computershopper-com;ComputerShopper.com;web;;;unknown;;/company/sx2-media-labs;SX2 Media Labs;web;USA;NY;New York;New York;;1482
/company/computex;Computex;;USA;TX;Houston;Houston;/company/stratos-management-systems;Stratos Management Systems;;USA;GA;Atlanta;Atlanta;;1483
/company/compxs;CompXs;mobile;GBR;;Reigate;Reigate;/company/integration-associates;Integration Associates;semiconductor;USA;CA;SF Bay;Mountain View;;1484
/company/comsci;ComSci;;USA;NJ;Iselin;Iselin;/company/upland-software;Upland Software;software;USA;TX;Austin;Austin;;1485
/company/comsenz;Comsenz;social;CHN;;Beijing;Beijing;/company/tencent;Tencent;web;CHN;;Shenzhen;Shenzhen;;1486
/company/comsource;ComSource;public_relations;USA;MD;Washington DC;Frederick;/company/globecomm-systems;Globecomm Systems;public_relations;USA;NY;Hauppauge;Hauppauge;;1487
/company/comtica;Comtica;software;POL;;Warsaw;Warsaw;/company/one-2-one;One-2-One;advertising;POL;;Poland - Other;Pozna��;;1488
/company/comtrade;Comtrade;;FRA;;Colombes;Colombes;/company/dcc-sercom;DCC Sercom;;IRL;;Ireland - Other;;;1489
/company/comztek;Comztek;other;ZAF;;Midrand;Midrand;/company/datatec;Datatec;enterprise;ZAF;;unknown;Wendywood;8800000;1490
/company/conceivium-business-solutions;Conceivium Business Solutions;;CAN;;Toronto;"Toronto; Ontario";/company/fixmo;Fixmo;security;CAN;;Toronto;Toronto;;1491
/company/concerro;Concerro;enterprise;USA;CA;San Diego;San Diego;/company/api-healthcare;API Healthcare;biotech;USA;WI;Milwaukee;Hartford;;1492
/company/conchango;Conchango;;GBR;;Egham;Egham;/company/emc;EMC;enterprise;USA;MA;Boston;Hopkinton;;1493
/company/concordia;Concordia Medical;biotech;USA;RI;Warwick;Warwick;/company/biomedical-structures;Biomedical Structures;biotech;USA;RI;Warwick;Warwick;;1494
/company/concrete-loop;Concrete Loop;games_video;;;unknown;;/company/spin-media;SpinMedia;music;USA;CA;Los Angeles;Hollywood;;1495
/company/concuity;Concuity;software;USA;IL;Chicago;Vernon Hills;/company/the-advisory-board-company;The Advisory Board Company;biotech;USA;DC;Washington DC;Washington;;1496
/company/condodomain;CondoDomain;real_estate;USA;NY;New York;New York;/company/better-homes-realty;Better Homes Realty;;;;unknown;;;1497
/company/conduitlabs;Conduit Labs;games_video;USA;MA;Boston;Cambridge;/company/zynga;Zynga;games_video;USA;CA;SF Bay;San Francisco;;1498
/company/cone;Cone;;USA;MA;Boston;Boston;/company/omnicom-group;Omnicom Group;;USA;NY;New York;New York;;1499
/company/conferenceplus;ConferencePlus;public_relations;USA;IL;Chicago;Schaumburg;/company/arkadin;Arkadin;enterprise;USA;NY;New York;New York;;1500
/company/configuresoft;Configuresoft;enterprise;;;unknown;;/company/emc;EMC;enterprise;USA;MA;Boston;Hopkinton;;1501
/company/confio-software;Confio Software;software;USA;CO;Denver;Boulder;/company/solarwinds;SolarWinds;software;USA;TX;Austin;Austin;103000000;1502
/company/confirma;Confirma;biotech;USA;WA;Seattle;Bellevue;/company/merge-healthcare;Merge Healthcare;biotech;USA;WI;Milwaukee;Milwaukee;;1503
/company/confluence-solar;Confluence Solar;cleantech;USA;MO;Saint Louis;Hazelwood;/company/gt-advanced-technologies;GT Advanced Technologies;cleantech;USA;NH;Merrimack;Merrimack;;1504
/company/conformative-systems;Conformative Systems;;USA;TX;Austin;Austin;/company/intel;Intel;hardware;USA;CA;SF Bay;Santa Clara;;1505
/company/conformia-software;Conformia Software;software;USA;CA;SF Bay;Sunnyvale;/company/oracle;Oracle Corporation;enterprise;USA;CA;SF Bay;Redwood City;;1506
/company/conformix;Conformix;security;USA;AZ;Phoenix;scottsdale;/company/oxford-consulting;Oxford Consulting;consulting;USA;OH;Columbus;Westerville;;1507
/company/confronte-com;Confronte.com;ecommerce;ARG;;Buenos Aires;Buenos Aires;/company/clarin-group;Clarin Group;;;;unknown;;;1508
/company/congressional-quarterly;Congressional Quarterly;web;;;unknown;;/company/the-economist-group;The Economist Group;web;USA;CA;Los Angeles;Los Angeles;100000000;1509
/company/connect-tv;Connect TV;;;;unknown;;/company/arqiva;Arqiva;;GBR;;London;Winchester;;1510
/company/connect3-systems;Connect3 Systems;advertising;USA;CA;Los Angeles;Cerritos;/company/demandtec;DemandTec;software;USA;CA;SF Bay;San Carlos;13450000;1511
/company/connectedventures;Connected Ventures;games_video;USA;NY;New York;New York;/company/iac;IAC;news;USA;NY;New York;New York;;1512
/company/connecteffects;ConnectEffects;;;;unknown;;/company/b2b-sales-generation;B2B Sales Generation;advertising;USA;TX;Houston;Houston;2840000;1513
/company/connection-engine;Connection Engine;;USA;CO;Denver;Boulder;/company/datalogix;Datalogix;advertising;USA;CO;Denver;Westminster;;1514
/company/connectix;Connectix;software;;;unknown;;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;1515
/company/connectone-bank;ConnectOne Bank;finance;USA;NJ;TBD;"Englewood Cliffs;";/company/center-bancorp;Center Bancorp;finance;USA;NJ;New Jersey - Other;;243000000;1516
/company/consera-software;Consera Software;software;USA;WA;Seattle;Bellevue;/company/hewlett-packard;Hewlett-Packard;web;USA;CA;SF Bay;Palo Alto;;1517
/company/consolidated-graphics;Consolidated Graphics;enterprise;USA;TX;Houston;Houston;/company/rr-donnelley;RR Donnelley;enterprise;USA;IL;Chicago;Chicago;620000000;1518
/company/constitution-medical-investors-2;Constitution Medical Investors;biotech;USA;MA;Boston;Boston;/company/roche-diagnostics;Roche Diagnostics;biotech;CHE;;Basel;Basel;220000000;1519
/company/constructiewerkhuizen-g-verbruggen;Constructiewerkhuizen G. Verbruggen;other;BEL;;Temse;Temse;/company/nordson;Nordson;other;USA;OH;Cleveland;Westlake;;1520
/company/construia;Construia;mobile;TUR;;unknown;"Ali Nihat Tarlan Cd. 99/12 Icerenkoy; Istanbu";/company/telenity;Telenity;software;USA;CT;New York;Monroe;;1521
/company/consul-risk-management-international;Consul risk management international;;NLD;;Delft;Delft;/company/ibm;IBM;software;USA;NY;New York;Armonk;;1522
/company/consult-a-doctor;Consult A Doctor;health;USA;FL;Miami;Miami Beach;/company/teladoc;Teladoc;health;USA;TX;Dallas;Dallas;;1523
/company/consumer-search-hk;Consumer Search HK;search;HKG;;Hong Kong - Other;;/company/intage;INTAGE;web;JPN;;Tokyo;Tokyo;;1524
/company/consumers-software;Consumers Software;;;;unknown;;/company/microsoft;Microsoft;software;USA;WA;Seattle;Redmond;;1525
/company/contact-one;Contact One;;USA;TX;Austin;Austin;/company/intrado;Intrado;;USA;CO;Longmont;Longmont;;1526
/company/contemporary-computer-services;Contemporary Computer Services;software;USA;NY;Bohemia;Bohemia;/company/qsgi;QSGI;software;USA;FL;Palm Beach;Palm Beach;15040000;1527
/company/contentguard;ContentGuard;software;USA;CA;Los Angeles;El Segundo;/company/pendrell-corporation;Pendrell Corporation;enterprise;USA;WA;Seattle;Kirkland;;1528
/company/contentnext-media;ContentNext Media;web;USA;NY;New York;New York;/company/guardian-media-group;Guardian Media Group;other;GBR;;London;London;12500000;1529
/company/context-optional;Context Optional;other;USA;CA;SF Bay;San Francisco;/company/efficient-frontier;Efficient Frontier;advertising;USA;CA;SF Bay;Sunnyvale;50000000;1530
/company/contigo-financial;Contigo Financial;finance;USA;TN;Nashville;Nashville;/company/emerge-financial-wellness;Emerge Financial Wellness;other;USA;TN;Nashville;Nashville;;1531
/company/continuity-integrators;Continuity Integrators;software;;;unknown;;/company/continuity-engine;Continuity Engine;software;USA;CT;New Haven;New Haven;;1532
/company/continuum-management-services;Continuum Management Services;;;;unknown;;/company/crt-medical-systems;CRT Medical Systems;consulting;USA;MI;Detroit;Novi;;1533
